car,posx,posy,vitesse,distance,BS,start,end,lifetime,lineid,roadid,Theta,Cdistance,NewLoad
1024,5720.747436,4542.763283,13.986141,670.82779,1,11512,11524,12,3161051,316105,1.072243348,918.9040472,9
1024,5594.770277,4649.053745,13.008022,764.075534,1,11528,11538,10,2065000,206500,1.27818212,1069.22146,9
989,6041.327506,4116.799454,14.602772,508.262884,1,11546,11612,66,3025610,302561,0.320446849,316.5002231,9
1047,5606.204095,4840.412522,13.873377,955.567406,1,11551,11575,24,3174430,317443,1.323483541,1339.843638,9
993,6009.911368,4108.589499,11.614245,476.611628,1,11553,11695,142,3025610,302561,0.323549315,304.8895934,9
1008,5919.362625,4264.049849,11.806231,502.810354,1,11563,11681,118,3184400,318440,0.591513901,524.7437288,9
1005,5737.738632,4540.421174,12.908577,672.086376,1,11589,11605,16,3161050,316105,1.05073819,915.5918048,9
1030,6214.550688,3900.277195,13.294831,625.73721,1,11667,11673,6,31952170,3195217,0.008585936,10.29150787,6
1030,6131.214059,3794.433164,12.791355,549.725784,1,11679,11729,50,31952160,3195216,-0.128269903,139.3945563,6
1082,5532.869789,3996.419278,13.868925,124.759192,1,11790,11930,140,3194030,319403,0.557517612,146.2569456,2
1065,5579.205199,4676.262611,12.678747,791.323232,1,11861,11869,8,3087211,308721,1.30622281,1107.700607,7
1053,5552.348654,4642.912718,11.82407,758.798398,1,11868,11874,6,3087201,308720,1.328492101,1060.536736,7
1088,5534.742059,4599.174631,12.990565,716.232733,1,11893,11907,14,3199250,319925,1.337582232,998.6817406,7
1090,5557.099291,4435.360461,1.669119,551.284221,1,11900,12010,110,3244400,324440,1.233672942,767.0135196,7
1088,5765.835222,4551.933441,13.530518,689.97892,1,11911,11913,2,3161050,316105,1.026507971,931.872609,4
1070,5991.960226,4103.510171,13.808877,458.39245,1,12092,12176,84,1082000,108200,0.32490117,297.7063388,2
1107,5527.664827,3689.93469,13.370398,204.480998,1,12122,12184,62,3256400,325640,-0.901445671,287.1777154,5
1108,5629.066201,4451.880822,2.666798,568.294965,1,12126,12194,68,3216020,321602,1.132326552,790.3768382,5
1120,5522.033218,4601.948682,8.560836,720.069415,1,12218,12220,2,14512130,1451213,1.355505,1002.604841,7
1125,5563.892305,3493.485144,11.488235,392.319103,1,12252,12312,60,31952150,3195215,-1.112902364,564.9993277,7
1098,5919.39765,4316.822279,16.075726,543.721517,1,12278,12382,104,3115200,311520,0.654444521,599.375215,7
1127,5529.166991,3995.446867,15.650989,125.612497,1,12280,12412,132,3194030,319403,0.563429143,144.8817487,7
1125,6196.237655,3922.125965,11.349835,608.371521,1,12322,12330,8,31952170,3195217,0.035109352,41.19033472,5
1125,6064.8028,4126.016892,12.027646,533.364272,1,12402,12404,2,3025611,302561,0.322286946,329.5356489,4
1125,5992.337107,4110.468497,12.335508,462.078851,1,12408,12508,100,1082002,108200,0.334679686,307.5468978,4
1111,5759.379437,4541.646265,12.348925,678.390353,1,12551,12571,20,3161050,316105,1.026766649,917.3243451,3
1097,6106.853406,3789.686503,13.245961,526.551814,1,12557,12603,46,31952160,3195216,-0.138743331,146.1073486,3
1164,5633.725518,4661.27937,13.000188,777.566738,1,12703,12711,8,3082230,308223,1.236642599,1086.511105,4
1164,5533.154513,4619.169316,12.708476,736.29023,1,12715,12719,4,3087201,308720,1.345858821,1026.958495,4
1171,5533.299956,4600.032993,12.87222,717.199188,1,12758,12862,104,3199250,319925,1.339787074,999.8956477,4
1173,5922.427799,4263.843398,15.431164,504.674566,1,12998,13054,56,3184400,318440,0.588698042,524.451763,2
1198,5979.208952,4170.911192,2.20789,483.743978,1,13051,13095,44,322740,32274,0.426132451,393.0257769,5
1155,6010.911426,4108.874011,12.421237,477.628332,1,13081,13213,132,3025610,302561,0.323478338,305.2919541,5
1177,6007.202327,4111.245862,10.855014,475.479102,1,13090,13214,124,3025611,302561,0.32854627,308.646258,5
1197,6133.271992,3744.719647,14.478332,562.05923,1,13096,13150,54,3147020,314702,-0.191146276,209.7000862,5
1205,5579.507732,4791.584991,2.309717,906.634684,1,13108,13110,2,3084620,308462,1.338571373,1270.791081,8
1205,5542.432036,4834.885405,13.094279,951.026213,1,13114,13124,10,3084600,308460,1.386650164,1332.027114,8
1145,6151.034452,3745.140942,14.772186,579.174656,1,13147,13193,46,3147020,314702,-0.18639826,209.1042851,8
1165,6026.055859,4113.160991,11.501473,2455.250047,1,13196,13316,120,3025610,302561,0.322400031,311.3546594,8
1203,6010.315269,4112.131818,10.352254,478.639132,1,13375,13405,30,3025611,302561,0.328302195,309.899189,4
1232,5531.867555,4795.935219,11.835624,912.72509,1,13389,13395,6,2783450,278345,1.390195151,1276.943233,4
1233,5529.664065,3995.577406,11.042505,125.491497,1,13397,13535,138,3194030,319403,0.562622513,145.0663588,4
1232,5618.541889,4764.599452,12.442943,880.095403,1,13401,13409,8,3084621,308462,1.289832596,1232.627766,8
1182,6025.426404,4113.003458,12.377413,492.395758,1,13440,13462,22,3025610,302561,0.322472088,311.1318741,8
1184,6047.567247,4118.28607,11.063944,514.496172,1,13441,13535,94,3025610,302561,0.319673335,318.6026156,8
1219,6092.027049,4129.700298,12.257543,559.387565,1,13462,13488,26,3025610,302561,0.315561783,334.7447716,8
1217,6007.711141,4114.822831,13.287693,477.63747,1,13466,13606,140,3025612,302561,0.333297549,313.704856,8
1243,5616.306006,4771.146087,2.220453,886.566695,1,13514,13518,4,3084620,308462,1.294174479,1241.886106,6
1245,5525.5268,3994.490897,13.615522,126.558697,1,13551,13693,142,3194030,319403,0.569464188,143.529803,6
1228,5714.950999,4542.734276,12.493921,669.685024,1,13640,13650,10,3161051,316105,1.079131786,918.8630251,5
1228,5597.592578,4644.679743,11.250611,759.728336,1,13656,13660,4,3171810,317181,1.273140418,1063.035687,5
1213,5596.240366,4825.320339,12.063017,940.348214,1,13792,13796,4,3174430,317443,1.329697596,1318.500068,4
1236,6033.3014,4114.887238,14.702124,500.251813,1,13818,13934,116,3025610,302561,0.32146251,313.7959413,6
1250,6213.914276,3936.902145,14.395489,627.065933,1,13844,13848,4,31952170,3195217,0.05179141,62.08700888,6
1250,6154.128103,3799.069659,14.030583,571.623824,1,13856,13904,48,31952160,3195216,-0.118771321,132.8375622,6
1278,5568.184337,4576.392271,12.403742,691.705547,1,13967,13985,18,3199251,319925,1.28449358,966.4626181,4
1289,5533.42879,4303.032881,12.375262,421.710385,1,14059,14091,32,3184410,318441,1.18522156,579.8740613,4
1290,5827.539256,4408.06461,11.765221,574.889175,1,14080,14202,122,3244410,324441,0.841228907,728.411357,4
1276,5892.76225,4265.841483,10.188694,487.146528,1,14094,14182,88,3184400,318440,0.616836978,527.2774819,4
1270,5889.257707,4266.077527,12.736512,485.154379,1,14107,14183,76,3184400,318440,0.620295518,527.6112985,4
1304,5518.767956,4606.832734,7.405693,725.241364,1,14187,14205,18,14512120,1451212,1.361305718,1009.511934,4
1320,5685.793428,4347.108018,1.537968,472.136408,1,14306,14334,28,3115200,311520,0.958715181,642.2057178,6
1283,5855.362115,4321.635919,11.598644,511.468183,1,14332,14440,108,3115200,311520,0.720357726,606.18273,6
1284,5722.118803,4539.536932,15.348105,667.936533,1,14384,14398,14,3161050,316105,1.068519141,914.3412978,6
1302,5604.950832,4708.278753,14.495886,823.43326,1,14392,14394,2,3087211,308721,1.28682001,1152.97827,6
1302,5550.294991,4640.37231,14.444548,756.363275,1,14398,14402,4,3087201,308720,1.330290786,1056.944057,6
1332,5690.035592,4543.120262,13.351797,2739.10042,1,14423,14433,10,3161051,316105,1.109643099,919.4088917,9
1282,6000.264064,4105.844884,13.978816,466.808947,1,14430,14492,62,3025610,302561,0.32424534,301.0081216,9
1349,5534.974657,3996.972048,13.911875,124.324081,1,14432,14582,150,3194030,319403,0.554254713,147.0386804,9
1332,5576.97476,4678.768275,11.468747,2851.590355,1,14441,14447,6,3087211,308721,1.309675316,1111.244151,9
1365,5519.358658,4607.530883,8.626855,725.879324,1,14461,14471,10,14512120,1451212,1.360713598,1010.499265,9
1363,5597.854828,4694.337588,2.708121,809.386026,1,14557,14645,88,3087210,308721,1.290304535,1133.262485,3
1380,5521.278187,4607.332588,9.761399,725.500249,1,14568,14686,118,1451280,145128,1.358088156,1010.218834,3
1387,5626.042796,4753.198084,8.075503,868.987964,1,14621,14627,6,3084621,308462,1.278291063,1216.503797,7
1387,5599.369988,4836.053469,12.618712,951.110002,1,14631,14635,4,3174430,317443,1.329207146,1333.679006,7
1398,5526.603629,4303.678294,12.828994,423.30228,1,14649,14703,54,3184410,318441,1.200126291,580.7868131,7
1400,5522.325425,3993.650168,10.092728,127.476891,1,14680,14808,128,3194030,319403,0.574964753,142.3408326,7
1314,6145.990439,3797.42306,13.714161,2426.416034,1,14727,14779,52,31952160,3195216,-0.122083182,135.1662048,5
1327,6028.369339,4113.712176,13.121129,495.332893,1,14793,14893,100,3025610,302561,0.322098514,312.1341527,5
1427,5832.595092,3831.440478,2.111892,249.413695,1,14837,14891,54,3240640,324064,-0.131454403,87.05831091,5
1428,5776.404148,4479.20226,14.051655,623.054283,1,14863,14901,38,3070020,307002,0.961144434,829.0151864,5
1432,5566.139096,3496.62051,14.359402,389.051731,1,14891,15027,136,31952150,3195215,-1.105234509,560.5652506,5
1426,5576.024777,4795.875572,8.278083,910.967981,1,14948,14958,10,25828150,2582815,1.343294222,1276.858879,8
1350,6112.55417,3790.795458,12.957708,2460.119993,1,14970,15100,130,31952160,3195216,-0.136236168,144.5390494,8
1427,5842.987532,4323.292876,12.962846,506.567184,1,14991,15045,54,3115200,311520,0.735020826,608.526021,8
1446,5604.089288,4717.643688,2.045859,832.780402,1,14991,15005,14,3087210,308721,1.290841769,1166.222288,8
1341,5821.672214,4326.146997,13.459453,498.745458,1,15051,15149,98,3115200,311520,0.761157867,612.5623577,11
1457,5562.223236,3491.155981,12.080781,394.753222,1,15052,15194,142,31952150,3195215,-1.118558192,568.2932616,11
1427,5570.036233,4801.207701,13.60823,916.403937,1,15053,15059,6,2582810,258281,1.35085573,1284.399648,11
1391,6215.048748,3896.102331,12.879557,626.147185,1,15062,15064,2,31952170,3195217,0.003658183,4.387358575,11
1391,6200.295954,3820.796977,13.016141,614.658256,1,15068,15124,56,31952170,3195217,-0.086431642,102.1104944,11
1397,6070.454654,4124.093785,11.917331,537.55411,1,15101,15179,78,3025610,302561,0.317405725,326.8159649,6
1490,5523.99333,4705.845336,8.422634,2905.216822,1,15201,15227,26,3171830,317183,1.380005085,1149.536898,3
1457,6197.172026,3934.332431,12.315632,610.169569,1,15204,15208,4,31952170,3195217,0.049746713,58.45288449,3
1510,5535.41476,3997.087626,14.286208,124.237731,1,15325,15451,126,3194030,319403,0.553581148,147.2021324,7
1511,5531.365067,3996.024115,11.924072,125.092524,1,15329,15451,122,3194030,319403,0.559893048,145.6981007,7
1464,5955.209856,4261.635405,14.638686,525.32265,1,15337,15429,92,3184400,318440,0.559826088,521.3291893,7
1517,5520.635141,4609.039556,8.326831,727.259949,1,15359,15367,8,14512120,1451212,1.359438503,1012.632851,7
1506,6169.487238,3746.563356,11.547581,596.766402,1,15361,15431,70,3147020,314702,-0.180492585,207.092688,7
1517,5735.373192,4754.042956,14.953053,881.283593,1,15381,15383,2,3124000,312400,1.166537779,1217.698626,7
1527,5528.212361,3809.168742,12.18661,97.188048,1,15402,15498,96,3240620,324062,-0.479523346,118.555302,8
1456,6043.903215,4117.413116,12.071316,510.835386,1,15420,15534,114,3025610,302561,0.32012587,317.3680722,8
1541,5566.659634,3497.346913,13.876235,388.296289,1,15452,15512,60,31952150,3195215,-1.103449131,559.5379616,8
1549,5535.155681,3688.676295,13.158231,203.573593,1,15491,15559,68,3256400,325640,-0.882195445,288.9573547,8
1499,6037.744111,4115.945712,11.387896,504.685248,1,15512,15616,104,3025610,302561,0.32089739,315.2928496,5
1557,5536.178963,3997.288317,14.234355,124.091612,1,15552,15708,156,3194030,319403,0.552418561,147.4859523,5
1450,6039.434405,4116.348424,9.356774,506.372636,1,15607,15697,90,3025610,302561,0.320684288,315.8623704,5
1570,5530.952649,3995.915807,10.662987,125.187105,1,15641,15781,140,3194030,319403,0.560550474,145.54493,5
1497,6010.656486,4108.801482,11.635064,477.369139,1,15648,15688,40,3025610,302561,0.323496412,305.1893826,5
1521,5624.826063,4731.359717,11.664012,847.117629,1,15726,15742,16,3087211,308721,1.272439897,1185.619682,10
1518,6121.961434,3744.45138,12.897488,551.182189,1,15739,15781,42,3147020,314702,-0.194281314,210.0794731,10
1542,5715.794948,4539.421991,12.419177,666.592155,1,15756,15758,2,3161050,316105,1.075990012,914.1787467,10
1589,5713.385114,3780.912934,2.109866,162.190548,1,15759,15847,88,3240640,324064,-0.312956876,158.5150489,10
1542,5638.698562,4546.333948,12.700047,663.198717,1,15762,15772,10,2147610,214761,1.176688688,923.95373,10
1594,5539.220995,3998.081411,15.260303,123.553045,1,15792,15928,136,928870,92887,0.54785259,148.6075566,10
1576,5999.730852,4105.693187,2.758944,466.267429,1,15803,15935,132,3025610,302561,0.324284418,300.7935897,7
1546,6212.57885,3841.314362,13.865397,625.107204,1,15828,15884,56,31952170,3195217,-0.061048609,73.09453024,7
1600,5529.623573,4303.392716,12.483837,422.584932,1,15854,15956,102,3184410,318441,1.193515385,580.3829449,7
1607,5525.106488,4604.977561,13.251421,722.807076,1,15889,15999,110,1451280,145128,1.352275615,1006.888323,7
1524,6121.924635,3792.61827,11.700763,540.87249,1,15937,15993,56,31952160,3195216,-0.132193749,141.961204,10
1555,5641.811661,4750.202555,8.335133,866.812859,1,15938,15940,2,2857060,285706,1.260557121,1212.267479,10
1516,5749.901975,4541.109744,10.826555,675.551213,1,15951,16049,98,3161050,316105,1.03717044,916.5655899,10
1555,5546.826279,4781.75701,8.686501,897.74816,1,15952,15954,2,3037070,303707,1.371156987,1256.892217,10
1568,5865.306718,4320.304337,15.306021,515.592153,1,16036,16134,98,3115200,311520,0.708839434,604.2995886,5
1638,5534.524416,4302.929274,14.213582,421.464669,1,16042,16078,36,3184410,318441,1.182841114,579.7275389,5
1436,6217.224088,3865.526569,11.996841,628.52583,1,16082,16086,4,31952170,3195217,-0.032301925,38.85329873,5
1436,6154.445507,3799.133883,12.234504,571.927977,1,16090,16224,134,31952160,3195216,-0.118643479,132.7467357,5
1657,5540.373879,3998.381732,15.68055,123.369027,1,16110,16264,154,928870,92887,0.546156495,149.0322746,5
1586,5953.990184,4261.717555,11.885317,2500.1056,1,16152,16188,36,3184400,318440,0.560860876,521.445367,5
1669,5525.33678,4600.68624,9.671439,718.512213,1,16157,16177,20,14512130,1451213,1.350682758,1000.819479,5
1665,5596.595914,4652.560266,15.250048,767.59785,1,16218,16230,12,2065050,206505,1.277253885,1074.18043,13
1682,5622.319691,4560.651006,1.681723,676.472086,1,16218,16236,18,3199250,319925,1.205540824,944.2011076,13
1665,5632.487815,4487.621877,8.24505,604.188975,1,16234,16334,100,2766840,276684,1.150872031,840.9223229,13
1621,5899.415164,4265.393384,13.197575,490.975255,1,16245,16305,60,3184400,318440,0.610351189,526.6437742,13
1710,5590.55493,4496.369917,2.162334,611.371894,1,16276,16290,14,3070010,307001,1.215967395,853.2939197,13
1712,5525.263798,4705.019532,10.817297,822.492757,1,16281,16291,10,3171830,317183,1.378307975,1148.369035,13
1622,5920.717375,4263.958602,14.246951,503.632841,1,16285,16313,28,3184400,318440,0.590266811,524.614686,13
1616,5738.326451,4543.758663,14.605287,675.471217,1,16292,16314,22,3161051,316105,1.052270926,920.311727,13
1710,5594.462539,4649.464458,13.843232,764.483974,1,16294,16300,6,2065000,206500,1.27870512,1069.802296,13
1712,5633.683986,4573.460408,11.866284,689.908974,1,16295,16309,14,3171800,317180,1.197277436,962.3163377,13
1723,5519.678641,4607.909071,8.071766,726.225155,1,16320,16334,14,14512120,1451212,1.360393392,1011.034104,15
1606,6026.603404,4113.291443,11.726151,493.572409,1,16322,16414,92,3025610,302561,0.322328484,311.5391464,15
1661,6171.875319,3794.815955,7.587683,589.810816,1,16326,16356,30,313180,31318,-0.121386913,138.853208,15
1643,6131.944619,3794.580988,13.255398,550.422072,1,16351,16399,48,31952160,3195216,-0.12795864,139.1855016,15
1731,5523.621585,4605.891018,12.998391,723.849567,1,16355,16459,104,1451280,145128,1.354532955,1008.180146,15
1707,5605.532565,4703.710812,11.74753,818.877719,1,16361,16447,86,3087210,308721,1.284644747,1146.518225,15
1732,5531.021425,4796.435447,11.210719,913.277663,1,16364,16464,100,2783450,278345,1.391199525,1277.650662,15
1739,5562.646602,3491.746782,12.317246,394.135249,1,16412,16478,66,31952150,3195215,-1.11712683,567.4577428,14
1618,5733.246848,4540.166894,10.063916,670.858265,1,16413,16433,20,3161050,316105,1.055810154,915.2321986,14
1745,5520.905883,4609.359545,9.238742,727.553132,1,16425,16435,10,14512120,1451212,1.359168835,1013.085384,14
1759,5536.086144,3997.263941,13.095461,124.1091,1,16451,16571,120,3194030,319403,0.552559294,147.4514794,14
1760,5571.164616,3492.306584,14.573595,393.098231,1,16456,16510,54,31952152,3195215,-1.099555204,566.6660633,14
1763,5527.402469,4617.303086,11.686278,734.889152,1,16475,16505,30,3087201,308720,1.352856078,1024.319247,14
1765,5525.99439,4726.581999,13.773103,843.937183,1,16480,16490,10,3174410,317441,1.38232378,1178.862968,14
1771,5687.5838,4539.856565,13.593085,662.235522,1,16543,16557,14,3161050,316105,1.110672816,914.7933271,10
1794,5525.199727,3689.861875,9.007691,205.3031,1,16567,16661,94,3256400,325640,-0.909129557,287.2806914,10
1796,5523.525314,4612.506996,12.674955,2904.490199,1,16573,16581,8,3087201,308720,1.35658867,1017.536552,10
1706,6026.8851,4113.358557,12.892654,493.853208,1,16588,16652,64,3025610,302561,0.32229172,311.6340599,10
1804,5537.797193,3997.710517,15.492731,123.795752,1,16600,16730,130,928870,92887,0.549973904,148.0830333,10
1651,5921.057515,4263.935692,12.435835,503.839708,1,16603,16681,78,3184400,318440,0.589954332,524.5822864,7
1732,6023.29425,4112.396869,11.57347,490.225286,1,16642,16650,8,3025610,302561,0.322617151,310.2740277,7
1823,5526.634769,4600.125677,11.472446,717.839924,1,16670,16682,12,14512130,1451213,1.348766594,1000.026723,7
1847,5563.059545,3492.323039,12.855361,3079.619107,1,16732,16880,148,31952150,3195215,-1.115728571,566.6427924,7
1854,5528.58608,3995.29431,13.133955,125.756418,1,16753,16895,142,3194030,319403,0.564377053,144.6660006,7
1686,5896.880904,4317.366162,13.388652,530.783524,1,16763,16869,106,3115200,311520,0.675271714,600.1443817,7
1858,5514.158686,4903.063062,2.155361,2927.365308,1,16776,16780,4,3084600,308460,1.426121661,1428.444881,7
1713,6125.138196,3793.243395,12.319831,543.933304,1,16808,16860,52,31952160,3195216,-0.130829444,141.0771437,13
1871,5567.684489,3498.777083,13.289202,386.810667,1,16812,16948,136,31952150,3195215,-1.099924254,557.5153958,13
